candidateId,sourcePdf,sourcePage,matchType,existingQuestionIds,disposition,recommendedFollowUpGroup,questionTextEs
gcba_2008_questions-134,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,20,no_structured_match,,outdated,reject_unmatched_2008_candidates,"Si a los costados de la ruta observa una señal triangular como la que a continuación se presenta, ¿qué debe interpretarse?"
gcba_2008_questions-135,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,20,no_structured_match,,outdated,reject_unmatched_2008_candidates,"Según la Ley N° 2148, en una autopista está prohibido:"
gcba_2008_questions-136,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,20,no_structured_match,,outdated,reject_unmatched_2008_candidates,"Según el Manual del Conductor, cuando la luz naranja del semáforo peatonal se torna intermitente ¿Qué conducta debe tomar el peatón que espera para cruzar?"
gcba_2008_questions-137,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,20,no_structured_match,,outdated,reject_unmatched_2008_candidates,"Según el Manual del Conductor, en un incidente de tránsito ¿qué significa que el conductor es considerado responsable por impericia?"
gcba_2008_questions-138,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,20,no_structured_match,,outdated,reject_unmatched_2008_candidates,"Según la Ley Nº 24.449, ¿qué indica un cordón pintado de color rojo?"
gcba_2008_questions-139,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,21,no_structured_match,,outdated,reject_unmatched_2008_candidates,"Según la Ley Nº 24.449, ¿qué indica un cordón pintado de color amarillo?"
gcba_2008_questions-140,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,21,no_structured_match,,outdated,reject_unmatched_2008_candidates,"Según la Ley N° 2148, los vehículos destinados al servicio de emergencia, en cumplimiento de su función, tienen la prioridad de paso sobre todos los demás vehículos, además de esta ¿están exentos de cumplir otras normas?"
gcba_2008_questions-141,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,21,fuzzy_question_text,b-fallback-134,ambiguous,manual_review_old_variant_only_if_architect_scopes,"Según las Ley N° 2148, un vehículo que no está destinado al servicio de emergencia, en caso de extrema necesidad ¿puede realizar un servicio similar al que efectúan estos últimos?"
gcba_2008_questions-142,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,21,no_structured_match,,outdated,reject_unmatched_2008_candidates,"Según la Ley N° 2148, los vehículos afectados al control del tránsito ¿pueden detenerse en cualquier parte de la vía pública?"
gcba_2008_questions-143,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,21,no_structured_match,,outdated,reject_unmatched_2008_candidates,"Según la Ley N° 2148, en lo que respecta a las prioridades de paso, en encrucijadas sin semáforos ¿cuál es el orden jerárquico (de importancia) de las distintas arterias?"
gcba_2008_questions-144,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,21,no_structured_match,,outdated,reject_unmatched_2008_candidates,La Ley N° 2148 establece como norma general que en las avenidas de doble sentido de circulación está prohibido estacionar vehículos:
gcba_2008_questions-145,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,22,no_structured_match,,outdated,reject_unmatched_2008_candidates,La Ley N° 2148 establece como norma general que en las avenidas con sentido único de circulación está prohibido estacionar vehículos:
gcba_2008_questions-146,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,22,no_structured_match,,outdated,reject_unmatched_2008_candidates,La Ley N° 2148 establece como norma general que en las calles con sentido único de circulación está prohibido estacionar vehículos:
gcba_2008_questions-147,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,22,no_structured_match,,outdated,reject_unmatched_2008_candidates,La Ley N° 2148 establece como norma general la prohibición de detenerse:
gcba_2008_questions-148,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,22,no_structured_match,,outdated,reject_unmatched_2008_candidates,¿Cuándo se considera que un vehículo está detenido?
gcba_2008_questions-149,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,22,no_structured_match,,outdated,reject_unmatched_2008_candidates,"De acuerdo a lo que establece la Ley Nacional (24.449) y su reglamentación, con respecto al vehículo ¿qué documentación debe llevar?"
gcba_2008_questions-150,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,22,no_structured_match,,outdated,reject_unmatched_2008_candidates,El alcohol produce en el conductor:
gcba_2008_questions-151,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,22,no_structured_match,,outdated,reject_unmatched_2008_candidates,Se considera a la niebla un factor de riesgo porque:
gcba_2008_questions-152,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,23,no_structured_match,,outdated,reject_unmatched_2008_candidates,"de bancos de niebla, se utilizan señales horizontales en forma de letra V invertida ¿cómo se saben o reconocen esas velocidades máximas?"
gcba_2008_questions-153,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,23,no_structured_match,,outdated,reject_unmatched_2008_candidates,"Si al aproximarse a una bocacalle sin semáforo, Ud. advierte que un peatón pretende efectuar el cruce desde su izquierda hacia su derecha, ¿qué deberá hacer?"
gcba_2008_questions-154,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,23,no_structured_match,,outdated,reject_unmatched_2008_candidates,"La Ley C.A.B.A. 2148, establece la obligatoriedad de denunciar a la brevedad cualquier cambio de los datos consignados en la licencia de conducir. De no denunciarse dicho cambio, al cabo de cuánto tiempo caduca la misma?"
gcba_2008_questions-155,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,23,question_text_only,b-fallback-332,ambiguous,manual_review_old_variant_only_if_architect_scopes,"Todo usuario de la vía pública debe, como premisa básica:"
gcba_2008_questions-156,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,23,question_text_only,b-fallback-351,ambiguous,manual_review_old_variant_only_if_architect_scopes,"En materia de responsabilidad Civil, ¿qué es lo que se considera como factor determinante para dar inicio a una demanda?"
gcba_2008_questions-157,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,23,no_structured_match,,outdated,reject_unmatched_2008_candidates,"En materia de responsabilidad Penal, ¿puede ésta transferirse de una persona (por ejemplo, el conductor del vehículo que provoca el accidente) a otra (por ejemplo, el dueño del vehículo)?"
gcba_2008_questions-158,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,24,question_text_only,b-fallback-240,ambiguous,manual_review_old_variant_only_if_architect_scopes,"La niebla, como factor de riesgo produce modificaciones en:"
gcba_2008_questions-159,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,24,no_structured_match,,outdated,reject_unmatched_2008_candidates,"Ante la presencia de bancos de niebla y a fin de reducir riesgos, ¿qué es lo que se recomienda?"
gcba_2008_questions-160,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,24,no_structured_match,,outdated,reject_unmatched_2008_candidates,"Durante la circulación, el uso de telefonía celular está prohibida para el conductor porque en tanto factor de riesgo:"
gcba_2008_questions-161,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,24,no_structured_match,,outdated,reject_unmatched_2008_candidates,"Durante la circulación, la prohibición del uso de telefonía celular afecta también al acompañante:"
gcba_2008_questions-162,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,24,no_structured_match,,outdated,reject_unmatched_2008_candidates,"Ante un eventual control de tránsito en vía pública, de constatar la Autoridad de Control algún tipo de falta por parte del conductor, el pago de la multa (sanción) podrá efectuarse:"
gcba_2008_questions-163,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,25,no_structured_match,,outdated,reject_unmatched_2008_candidates,"Para realizar una maniobra de ""ingreso a.../egreso de..."" un garage o estacionamiento, el conductor debe cruzar la acera; si al hacerlo se encuentra con un transeúnte (peatón), ¿qué conducta debe adoptar el conductor?"
gcba_2008_questions-164,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,25,question_text_only,b-fallback-329,ambiguous,manual_review_old_variant_only_if_architect_scopes,Todos los cristales de un vehículo deben garantizar visibilidad:
gcba_2008_questions-165,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,25,no_structured_match,,outdated,reject_unmatched_2008_candidates,"Ud. viene circulando por una avenida de doble mano, y al llegar a la bocacalle precisa efectuar un giro a su izquierda; de acuerdo a la Ley Nº 2148, ¿en qué condiciones puede efectuar esa maniobra?"
gcba_2008_questions-166,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,25,no_structured_match,,outdated,reject_unmatched_2008_candidates,¿Qué vehículo puede realizar el remolque de otro vehículo averiado en la vía pública?
gcba_2008_questions-167,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,25,no_structured_match,,outdated,reject_unmatched_2008_candidates,"De acuerdo a lo que establece la Ley Nº 2148, ¿estaría permitido agregar al vehículo luces adicionales?"
gcba_2008_questions-168,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,25,no_structured_match,,outdated,reject_unmatched_2008_candidates,"Cuando un conductor realiza la maniobra de circulación en reversa (marcha atrás), ¿cuál es la distancia establecida que puede recorrer en la realización dicha maniobra?"
gcba_2008_questions-169,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,26,no_structured_match,,outdated,reject_unmatched_2008_candidates,"establece la Ley Nº 2148, con respecto a su control en vía pública?"
gcba_2008_questions-170,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,26,no_structured_match,,outdated,reject_unmatched_2008_candidates,La ubicación y posición de las placas de identificación del vehículo (chapas patente) pueden sufrir algún tipo de modificación o cambio:
gcba_2008_questions-171,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,26,no_structured_match,,outdated,reject_unmatched_2008_candidates,La negativa a realizar una prueba de alcoholemia ¿constituye una falta?
gcba_2008_questions-172,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,26,no_structured_match,,outdated,reject_unmatched_2008_candidates,"¿Cómo se debe dejar un vehículo durante el estacionamiento, en un terreno sin pendiente?"
gcba_2008_questions-173,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,26,no_structured_match,,outdated,reject_unmatched_2008_candidates,"¿Qué debe hacer cuando el automóvil que está adelante suyo, está esperando para doblar a la izquierda?"
gcba_2008_questions-174,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,26,no_structured_match,,outdated,reject_unmatched_2008_candidates,"¿Qué vehículo tiene prioridad para adelantarse, cuando varios circulan encolumnados?"
gcba_2008_questions-175,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,26,no_structured_match,,outdated,reject_unmatched_2008_candidates,¿Esta permitido estacionar el vehículo sobre la acera (vereda) para bajar a abrir o cerrar el acceso a un garaje?
gcba_2008_questions-176,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,26,no_structured_match,,outdated,reject_unmatched_2008_candidates,Cuando vemos las luces rojas de un vehículo ¿qué significado tienen en cuanto al sentido de dirección de marcha del mismo?
gcba_2008_questions-177,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,27,no_structured_match,,outdated,reject_unmatched_2008_candidates,¿Qué señales verticales (carteles) nos indican que no tenemos prioridad de paso en un cruce o bocacalle sin semáforo?
gcba_2008_questions-178,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,27,no_structured_match,,outdated,reject_unmatched_2008_candidates,¿Qué debe hacer el conductor que transita por una calle de doble sentido de circulación y encuentra ante él su mano obstruída en el momento que se aproxima otro vehículo por la mano contraria?
gcba_2008_questions-179,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,27,no_structured_match,,outdated,reject_unmatched_2008_candidates,"Al efectuar un giro en una bocacalle estando encendida la luz verde del semáforo, entre el conductor y el peatón ¿Quién tiene prioridad de paso?"
gcba_2008_questions-180,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,27,no_structured_match,,outdated,reject_unmatched_2008_candidates,"El vehiculo que circule por el carril obligatorio para transito lento, ¿puede abandonarlo para adelantar a otro mas lento?"
gcba_2008_questions-181,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,27,no_structured_match,,outdated,reject_unmatched_2008_candidates,"Si una calle de sentido único posee isletas, usted podrá circular por:"
gcba_2008_questions-182,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,27,question_text_only,b-fallback-315,ambiguous,manual_review_old_variant_only_if_architect_scopes,"Al pretender abandonar una autopista o semiautopista, ¿cuándo se debe reducir la velocidad?"
gcba_2008_questions-183,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,27,no_structured_match,,outdated,reject_unmatched_2008_candidates,"¿Qué distintivo deben llevar colocado, en la parte interior del parabrisas y luneta del vehículo, los conductores principiantes?"
gcba_2008_questions-184,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,28,no_structured_match,,outdated,reject_unmatched_2008_candidates,"Ud. está llegando a un cruce de calles sin semáforos ni policía, una persona está cruzando por la senda peatonal, Ud. debe:"
gcba_2008_questions-185,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,28,no_structured_match,,outdated,reject_unmatched_2008_candidates,"¿Qué distancia debe dejarse entre el cordón de la acera y el vehículo, al estacionar en forma paralela al mismo?"
gcba_2008_questions-186,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,28,no_structured_match,,outdated,reject_unmatched_2008_candidates,En un automóvil ¿cuál es la profundidad mínima que debe tener el dibujo de las cubiertas?
gcba_2008_questions-187,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,28,no_structured_match,,outdated,reject_unmatched_2008_candidates,¿Debe Ud. ceder el paso a una fila de escolares que circula por la calzada?
gcba_2008_questions-188,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,28,no_structured_match,,outdated,reject_unmatched_2008_candidates,¿Cuál es la velocidad mínima permitida en calles?
gcba_2008_questions-189,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,28,no_structured_match,,outdated,reject_unmatched_2008_candidates,"¿Qué nos indica en un semáforo, el encendido solamente de la luz roja, de manera intermitente?"
gcba_2008_questions-190,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,29,no_structured_match,,outdated,reject_unmatched_2008_candidates,¿Cuál es la velocidad mínima permitida en avenidas?
gcba_2008_questions-191,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,29,no_structured_match,,outdated,reject_unmatched_2008_candidates,¿Qué requisitos debe reunir una vía de circulación (a diferencia de una autopista) para ser considerada una semiautopista (autovia) ?
gcba_2008_questions-192,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,29,no_structured_match,,outdated,reject_unmatched_2008_candidates,En caso de barrera baja ¿a qué distancia de ella se debe detener el vehículo si no hay línea de pare que lo indique?
gcba_2008_questions-193,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,29,no_structured_match,,outdated,reject_unmatched_2008_candidates,"Con carácter general, cuando nos encontramos con una señal de PROHIBIDO ESTACIONAR ¿está permitido parar para subir o bajar pasajeros de un automóvil?"""
gcba_2008_questions-194,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,29,no_structured_match,,outdated,reject_unmatched_2008_candidates,"¿Qué requisito básico debe reunir una vía de circulación para ser considerada una autopista?"""
gcba_2008_questions-195,PREGUNTAS-CATEGORIA-B LIC-AUTOS.pdf,29,no_structured_match,,outdated,reject_unmatched_2008_candidates,Cuando Ud. se acerca a un paso a nivel la barrera comienza a bajar para atravesarse en la calzada ¿debe Ud. cruzar el paso a nivel?
